,,,,,,,,,,,,,,,,Primary Stats,,,,,,,,,,,,,,,,,,,Key Team Stats,,,,,,,,Individual Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring-Based On-Ice Team Stats,,,,,,,,,,,,,,,,,,Other On-Ice Team Stats,,,,,,,,Catch-All,,,Other,,,,,,,,,,,,,,,Contract Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,,,,,NHL,NHL,NHL,NHL,NHL,NHL,NHL,Last Year,Last Year,NHL,HR,NHL,NHL,NHL,CH,HR,,,,,,,Focused on Goals,,,,,CH,HR,CH,CH,HR,NHL,CH,CH,CH,CH,,NHL,CH,RV,NHL,CH,CH,,NHL,NHL,NHL,NHL,CH,CH,CH,,NHL,NHL,CH,CH,,,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,CH,CH,,,NHL,NHL,NHL,NHL,NHL,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,,,CH,CH,CH,CH,CH,CH,CH,CH,HR,HR,HR,NHL,NHL,NHL,CH,,,,DL,DL,Game Stars,,,TC,TC,TC,CF,CF,CF,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,NHLid,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PPG,PTS,League,PPG,+/-,E+/-,PIM,Shifts,TOI,TOI,TOI/GP,TOI/GP,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF,iFF,iSF,iSF,iSF,ixG,iSCF,iRB,iRS,iDS,sDist,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,SOS,SOG,SOGDG,OTOI,Grit,DAP,Pace,GS,GS/G,1st,2nd,3rd,MGL,Injuries,CHIP,NMC,Status,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-26,Colorado Springs,CO,USA,USA,77,203,2015,2,37,R,8478443,Carlo,Brandon,D,BOS,82,6,10,3,7,0.195121951,16,WHL,0.519230769,9,5.3,59,2080,102414,1699.7,20.72,20.75,36.6%,22.2%,8.5%,.908,993,2.54,2.89,46.8%,-10,-0.35,179,179,130,88,88,88,3.8,5,3,4,7,54.5,45.3,68.6,87,87,145,-58,42,42,21,115,42,21,115,7.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,0,1,0,1,4,37,2,0,30,17,0,0,39,28,5,28,7,-23,-12.9,27,1,0,0,0,1485,1643,1138,1237,845,891,67.1,74.0,202,240,72,82,43,48,73,65,116,113,867,780,611,655,268,226,117,89,0.4,4.8,5.2,,,,2942.85,262,4.0,110.4,24.7,0.3,0,1,1,,,,,RFA,"$717,500.00","$789,167.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-24,Hancock,MI,USA,USA,72,185,,,,L,8478528,Kero,Tanner,C/RW,CHI,47,6,10,6,4,0.340425532,16,AHL,0.65,15,0.8,8,893,38030,633.1,13.48,13.48,24.2%,53.3%,10.3%,.930,1032,2.84,2.37,54.5%,5,0.47,100,100,80,60,60,60,6.3,24,4,5,9,27.5,24.1,97.7,41,41,56,-15,20,11,14,51,11,14,51,7.2%,209,262,209,262,44.4%,84.9%,81,113,79,84,49,65,63,77,65,82,143,174,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1,19,6,1,4,6,4,1,38,4,11,4,11,7,5.9,4,0,0,0,0,513,706,386,494,292,355,21.6,32.9,63,101,30,25,11,29,22,54,33,83,250,305,183,293,103,82,23,42,0.7,1.2,1.9,,,,1981.35,100,13.8,115.5,17.0,0.36,0,1,1,,,,,RFA,"$667,500.00","$667,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-08,Kadan,,CZE,CZE,72,180,2014,7,205,R,8478131,Kase,Ondrej,RW,ANA,53,5,10,7,3,0.283018868,15,AHL,0.65,-1,7.7,18,935,37473,624.1,11.78,11.78,23.1%,71.4%,6.3%,.919,983,2.02,2.12,48.8%,-1,-0.10,145,145,107,77,77,77,8.4,26,8,12,20,26.1,24.1,190.0,42,42,60,-18,30,33,23,14,33,23,14,2.7%,1,6,1,6,14.3%,1.2%,0,0,0,1,1,5,0,2,0,2,1,3,1,0,2,0,0,0,3,0,0,0,1,0,1,0,3,3,24,11,0,7,12,6,2,39,9,10,9,10,1,-0.9,9,0,0,0,0,598,525,459,392,331,272,29.5,23.0,95,77,21,22,21,17,41,29,62,46,327,235,321,259,128,59,39,32,0.5,0.7,1.2,3,2,1,2076.9,74,7.2,108.0,19.3,0.36,1,1,3,,,,,RFA,"$645,000.00","$670,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-05-25,Edmonton,AB,CAN,CAN,73,195,2012,6,175,R,8476988,Benning,Matthew,D,EDM,62,3,12,6,6,0.241935484,15,H-East,0.463414634,8,3.8,29,1399,61791,1027.4,16.62,16.60,29.8%,30.6%,9.6%,.925,1021,2.86,2.10,57.6%,13,0.76,152,152,98,69,69,69,3.6,6,6,11,17,44.0,41.9,99.2,111,111,95,16,29,49,7,64,49,7,64,7.2%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,3,25,2,0,12,20,0,1,34,13,14,13,10,1,1.0,12,1,0,0,0,942,887,716,656,510,479,45.56,42.72,161,142,49,36,30,31,52,63,82,94,438,523,481,391,208,132,54,66,0.7,2.7,3.5,,,,2421.77,205,9.8,106.8,23.0,0.37,,,,2,Undisclosed,"$22,560.98",,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-04-03,Chicago,IL,USA,USA,69,173,2012,6,169,R,8476994,Hinostroza,Vinnie,LW/C,CHI,49,6,8,4,4,0.285714286,14,AHL,0.772727273,-1,-5.6,17,766,35216,586.5,11.98,11.98,23.0%,77.8%,6.4%,.940,1004,1.84,1.94,48.6%,-1,-0.10,132,132,100,76,76,76,7.9,28,9,6,15,28.6,26.8,110.1,31,31,67,-36,24,15,27,19,15,27,19,3.4%,68,103,68,103,39.8%,32.9%,17,23,25,43,26,37,13,28,19,35,53,68,0,0,2,0,0,0,1,1,0,0,0,0,4,0,0,1,23,2,1,6,6,2,0,59,7,9,6,9,2,4.2,6,1,0,0,0,517,565,376,432,282,319,23.9,25.9,78,89,18,19,19,15,23,44,42,59,234,285,173,303,115,81,22,28,0.6,0.5,1.1,,,,1965.44,68,9.7,110.7,13.2,0.27,2,0,0,1,Upper body,"$8,750.00",,RFA,"$667,500.00","$717,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-24,Sewell,NJ,USA,USA,71,183,2014,1,19,R,8477950,Deangelo,Anthony,D,ARI,39,5,9,4,5,0.358974359,14,AHL,0.623188406,-13,-7.6,37,815,40000,664.8,17.10,17.08,31.2%,53.8%,7.1%,.926,997,2.35,2.44,49.1%,-1,-0.09,111,111,82,60,60,60,2.7,4,1,2,3,48.8,45.5,96.0,31,31,20,11,22,22,4,48,22,4,48,7.4%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2,0,0,3,19,3,0,10,6,0,0,41,9,6,6,4,-3,4.0,6,1,0,0,2,676,647,524,525,367,366,32.6,34.2,119,120,26,27,26,29,22,29,48,58,329,351,234,207,95,54,30,35,1.3,0.4,1.7,1,1,1,1464.97,117,5.8,119.4,9.8,0.25,0,0,2,,,,,RFA,"$925,000.00","$863,333.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-25,Ceské Budejovice,,CZE,CZE,72,203,2011,6,158,L,8476310,Sedlak,Lukas,C/LW,CBJ,62,7,6,3,3,0.209677419,13,AHL,0.333333333,10,3.2,25,893,36170,602.1,9.72,9.72,18.9%,48.1%,9.5%,.925,1020,2.69,2.09,56.3%,6,0.60,116,115,86,57,57,57,7.5,28,7,7,14,22.2,19.9,43.7,66,66,62,4,29,10,15,28,10,15,28,5.2%,232,211,232,211,52.4%,85.2%,94,89,75,72,63,50,56,54,97,78,141,124,0,1,0,0,1,1,4,1,0,1,0,0,1,0,2,1,26,10,3,2,12,9,4,17,11,10,10,12,-1,0.9,10,1,0,0,0,521,536,388,383,284,281,25.0,28.3,79,95,27,21,23,22,28,13,51,35,259,261,219,214,54,60,37,36,0.6,1,1.6,,,,2583.16,120,8.1,105.3,18.3,0.29,,,,16,"Lower body, Upper body","$117,073.17",,RFA,"$600,000.00","$600,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-10,Herning,,DNK,DNK,72,175,2013,3,89,R,8477416,Bjorkstrand,Oliver,RW,CBJ,26,6,7,4,3,0.5,13,AHL,0.568627451,4,6.1,6,483,21980,366.2,14.08,14.09,25.7%,56.5%,10.4%,.906,1011,3.77,2.13,63.9%,10,1.64,90,90,66,55,55,55,7.4,31,9,4,13,24.4,24.2,68.7,14,14,31,-17,11,8,8,9,8,8,9,3.6%,1,0,1,0,100.0%,0.3%,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,0,3,0,2,1,8,5,1,5,11,6,0,27,2,5,3,6,3,2.6,2,0,0,0,0,373,252,276,186,221,139,19.4,12.6,68,42,23,13,18,11,11,8,29,19,160,162,105,124,36,34,15,19,1.1,0.5,1.7,,,,1058.12,29,11.0,102.4,17.4,0.67,0,2,0,6,Undisclosed,"$47,987.78",,RFA,"$600,000.00","$655,833.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-12,Detroit,MI,USA,USA,69,160,,,,R,8478512,Czarnik,Austin,C,BOS,49,5,8,5,3,0.265306122,13,AHL,0.897058824,-10,2.7,12,909,38267,636.8,13.02,13.01,22.9%,68.4%,6.0%,.913,973,1.79,1.98,47.5%,-2,-0.19,119,119,99,66,66,66,6.1,19,3,3,6,30.7,29.8,137.8,19,19,30,-11,33,11,19,25,11,19,25,5.3%,57,76,57,76,42.9%,24.4%,6,13,29,32,22,31,28,23,14,28,37,44,0,1,1,0,0,0,0,0,0,2,0,0,3,0,1,2,30,9,1,5,9,2,0,40,6,13,6,11,7,5.0,6,0,0,0,0,631,472,463,336,319,242,26.7,19.4,80,63,19,21,13,15,16,17,29,32,263,281,236,238,64,56,42,30,0.3,0.4,0.7,1,0,0,2143.25,56,6.3,103.9,18.6,0.38,0,1,0,5,Lower body,"$49,847.56",,RFA,"$842,500.00","$817,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-21,St. Paul,MN,USA,USA,72,196,2009,5,150,R,8475324,Jensen,Nick,D,DET,49,4,9,5,4,0.265306122,13,AHL,0.253333333,-7,0.3,12,1166,52202,850.3,17.75,17.62,31.5%,41.9%,8.1%,.896,977,2.19,3.18,40.8%,-14,-0.99,120,121,81,58,59,59,2.7,5,1,2,3,47.0,42.9,105.7,55,55,93,-38,23,37,10,56,35,10,56,7.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,0,1,2,20,6,0,26,5,0,0,22,6,7,6,5,1,3.8,6,0,0,0,0,705,800,545,600,385,433,34.2,40.1,114,126,31,45,23,26,30,36,53,62,411,379,301,324,133,72,40,43,0.8,1.5,2.3,,,,1846.7,123,10.8,106.2,15.4,0.32,0,1,1,,,,,UFA,"$600,000.00","$587,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-04-15,North Vancouver,BC,CAN,CAN,70,179,2010,3,70,R,8475738,Weal,Jordan,C/LW,PHI,23,8,4,2,2,0.52173913,12,AHL,1.093023256,5,7.2,10,453,19749,329.1,14.32,14.31,26.1%,80.0%,7.3%,.916,989,2.73,2.01,57.7%,4,0.73,73,73,62,49,49,49,6.5,27,5,5,10,21.3,21.4,43.6,7,7,45,-38,13,6,14,8,6,14,8,3.1%,14,14,14,14,50.0%,9.3%,0,0,1,0,13,14,0,2,10,5,8,10,0,1,1,0,0,0,0,0,0,2,2,0,4,0,0,3,10,9,1,5,8,4,0,22,5,2,5,2,-3,-1.5,5,0,0,0,0,360,262,271,188,206,131,19.8,11.1,72,43,15,11,22,9,16,22,38,31,168,132,112,152,51,34,23,24,1.3,0.6,1.9,3,2,1,930.01,25,4.2,113.4,15.8,0.69,2,0,1,4,"Upper body, Lower body, Flu","$31,707.32",,UFA,"$650,000.00","$650,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-14,Moscow,,RUS,RUS,72,180,2014,2,33,L,8477964,Barbashev,Ivan,C,STL,30,5,7,4,3,0.4,12,AHL,0.430769231,5,2.4,2,489,21224,353.7,11.78,11.79,22.1%,75.0%,9.5%,.943,1038,2.71,1.53,64.0%,7,1.19,41,41,30,20,20,20,2.9,12,3,4,7,22.9,22.2,76.6,34,34,35,-1,10,3,9,14,3,9,14,4.7%,83,124,83,124,40.1%,79.9%,24,43,31,48,28,33,24,46,32,36,49,85,0,2,1,0,0,0,0,0,0,1,1,0,3,0,1,0,9,2,2,0,2,3,0,11,1,5,1,5,4,3.3,1,0,0,0,0,318,296,236,218,168,158,14.4,10.8,46,36,16,9,13,9,21,10,34,19,102,157,157,172,25,35,16,17,0.9,0.6,1.5,,,,1249.39,50,43.0,104.2,10.4,0.35,0,1,1,,,,,RFA,"$742,500.00","$741,667.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-23,Mt. Brydges,ON,CAN,CAN,76,220,2015,1,11,L,8478474,Crouse,Lawson,LW,ARI,72,5,7,5,2,0.166666667,12,OHL,1.265306122,-20,-8.7,48,1212,51358,855.1,11.88,11.88,22.1%,66.7%,5.0%,.892,943,1.26,3.93,24.3%,-38,-2.67,155,155,128,84,84,84,8.2,30,8,11,19,30.2,29.2,187.1,160,160,45,115,44,5,14,29,5,14,29,3.0%,1,1,1,1,50.0%,0.2%,0,0,0,0,1,1,0,1,0,0,1,1,0,1,2,0,0,0,1,0,0,0,1,2,1,0,2,3,39,13,0,12,6,4,3,46,18,11,18,9,-7,-7.2,14,4,0,0,0,659,978,519,745,357,519,27.6,49.6,86,166,18,56,26,38,36,37,62,75,381,425,546,303,83,73,51,53,-0.5,0.2,-0.3,,,,3016.84,241,12.4,114.9,5.1,0.07,0,0,5,7,"Upper body, Lower body","$76,331.33",,RFA,"$925,000.00","$894,167.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-07-29,Bayonne,,FRA,FRA,73,208,2011,2,48,L,8476443,Ouellet,Xavier,D,DET,66,3,9,5,4,0.181818182,12,AHL,0.475409836,2,-0.7,51,1519,71173,1163.0,17.97,17.85,32.2%,30.0%,7.8%,.927,1005,2.06,2.32,47.1%,-5,-0.26,176,178,124,88,89,89,3.6,6,3,8,11,53.4,47.2,133.0,73,72,68,4,36,21,9,87,21,8,86,7.5%,0,2,0,2,0.0%,0.2%,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,33,2,0,28,12,0,1,46,17,8,15,8,-9,1.1,13,3,0,1,0,955,1144,731,861,512,619,42.0,57.2,138,195,40,45,26,40,42,39,68,79,527,487,435,463,147,96,62,56,0.2,3,3.2,,,,2444.36,214,6.3,108.3,17.8,0.27,,,,,,,,RFA,"$715,000.00","$715,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-24,Stockholm,,SWE,SWE,73,200,2011,5,126,L,8476368,Claesson,Fredrik,D,OTT,33,3,8,3,5,0.333333333,11,AHL,0.181818182,5,5.8,4,615,26016,432.8,13.13,13.13,25.0%,78.6%,6.3%,.929,991,1.94,1.80,51.9%,1,0.14,72,72,37,25,25,25,1.4,2,3,4,7,48.8,40.4,101.1,55,55,59,-4,12,15,4,24,15,4,24,6.3%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,11,1,0,14,4,0,1,5,2,1,1,0,-1,1.1,2,0,0,0,0,425,381,302,282,223,182,17.8,15.8,54,48,14,13,21,17,34,13,55,30,225,202,191,185,59,51,26,33,1,1.4,2.4,,,,1297.89,83,29.5,111.7,13.2,0.4,0,1,0,8,Lower body,"$68,292.68",,RFA,"$700,000.00","$700,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-24,Cambridge,ON,CAN,CAN,75,210,2012,6,161,R,8477009,Dotchin,Jake,D,T.B,35,0,11,3,8,0.314285714,11,AHL,0.164179104,10,1.3,35,813,38701,644.2,18.43,18.42,32.7%,44.0%,8.0%,.947,1026,2.33,1.49,61.0%,9,0.84,113,113,77,50,50,50,2.0,1,1,6,7,53.5,50.6,78.9,85,85,36,49,27,23,4,19,23,4,19,3.6%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25,0,0,20,7,1,0,22,16,11,16,8,-5,-3.7,15,1,0,0,0,657,526,480,416,314,300,28.5,22.1,86,71,25,16,26,11,28,37,54,48,330,363,279,251,100,65,53,48,0.4,2.3,2.7,,,,1326.32,140,5.9,110.2,14.8,0.42,,,,,,,,RFA,"$615,000.00","$616,667.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-12,Plano,TX,USA,USA,73,205,2011,1,21,R,8476474,Noesen,Stefan,RW,ANA/N.J,44,8,2,1,1,0.227272727,10,AHL,0.492307692,6,0.8,24,701,29371,476.5,11.13,11.03,21.6%,62.5%,7.0%,.947,1017,2.01,1.51,57.1%,4,0.50,88,92,79,61,63,63,6.4,24,7,2,9,25.2,23.9,23.6,50,48,40,8,20,11,11,10,11,11,10,2.5%,26,41,26,40,38.8%,14.5%,3,5,12,14,11,22,3,14,15,15,16,24,0,2,0,0,0,0,1,0,0,1,0,0,6,1,2,2,15,8,0,8,17,5,4,21,8,4,6,3,-4,-2.0,7,0,0,1,0,379,398,313,313,229,226,18.3,18.5,59,62,16,12,18,12,12,10,30,22,204,250,206,178,58,47,28,17,0.6,0.9,1.6,,,,1726.68,84,8.7,97.8,11.6,0.27,0,0,1,,,,,RFA,"$600,000.00","$600,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-18,Olten,,CHE,CHE,69,177,2015,4,102,R,8478843,Malgin,Denis,C,FLA,47,6,4,1,3,0.212765957,10,Swiss-A,0.447368421,-5,-3.4,8,720,31692,527.0,11.23,11.23,21.4%,62.5%,5.7%,.931,987,1.82,1.94,48.5%,-1,-0.11,102,101,81,67,67,67,6.3,21,4,3,7,31.7,30.0,35.8,34,34,39,-5,14,11,17,15,11,17,15,3.6%,67,117,67,117,36.4%,41.1%,16,23,37,54,14,40,23,35,22,32,47,80,1,0,1,0,0,1,0,0,2,2,0,0,2,0,1,1,12,7,2,18,9,1,0,30,4,12,4,14,8,9.6,4,0,0,0,0,493,420,386,324,283,245,21.7,21.4,66,74,16,17,17,20,18,19,35,39,202,246,199,174,83,63,28,39,0.3,0.5,0.8,,,,1938.39,57,12.8,104.0,13.0,0.28,1,0,1,10,"Upper body, Concussion","$84,146.34",,RFA,"$640,000.00","$690,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-26,Toronto,ON,CAN,CAN,72,192,2011,3,65,L,8476390,Cramarossa,Joseph,C/LW,ANA/VAN,59,4,6,3,3,0.169491525,10,AHL,0.278688525,0,-8.2,60,882,35208,586.3,9.95,9.94,19.0%,66.7%,7.5%,.940,1015,1.54,1.84,45.5%,-3,-0.31,63,63,50,36,36,36,4.0,15,3,3,6,27.7,26.1,60.5,133,133,46,87,14,15,8,23,15,8,23,4.0%,6,1,6,1,85.7%,1.4%,2,0,3,1,1,0,0,0,4,0,4,1,0,3,1,0,0,0,1,1,0,0,1,1,0,2,1,1,10,2,2,2,1,1,1,27,14,12,12,14,-2,1.0,5,8,0,0,1,371,576,287,432,200,300,18.0,25.6,67,96,15,18,15,15,15,24,30,39,245,247,395,219,85,42,45,47,-0.1,0.7,0.6,,,,2497.64,224,28.2,96.9,2.3,0.04,0,0,2,17,"Foot, Lower body","$150,201.22",,RFA,"$724,500.00","$724,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-04-18,Ellwood City,PA,USA,USA,76,230,2010,2,60,R,8475730,Johns,Stephen,D,DAL,61,4,6,2,4,0.163934426,10,AHL,0.436363636,-10,2.7,36,1496,66815,1109.9,18.25,18.23,32.3%,27.0%,7.4%,.900,974,2.00,2.76,42.0%,-14,-0.76,201,201,138,91,91,91,3.7,4,5,9,14,48.9,46.1,35.0,159,159,79,80,47,45,20,130,45,20,130,11.7%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,3,0,1,8,38,5,0,30,7,0,0,49,15,7,15,7,-8,-3.0,13,2,0,0,0,997,1114,729,761,500,512,45.0,50.3,153,155,37,51,43,47,55,39,98,86,568,539,431,325,176,117,62,70,0.2,1.2,1.3,,,,2326.99,327,13.8,114.1,20.1,0.33,0,1,0,3,"Lower body, Illness","$26,524.39",,RFA,"$650,000.00","$725,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-05-13,Penza,,RUS,RUS,74,218,2013,3,88,R,8477415,Slepyshev,Anton,LW,EDM,41,4,6,3,3,0.243902439,10,AHL,0.428571429,5,-4.6,4,635,27342,455.5,11.12,11.11,22.0%,83.3%,6.1%,.970,1031,1.58,0.92,63.2%,5,0.66,110,110,71,55,55,55,4.4,11,2,6,8,33.2,27.9,93.5,64,64,59,5,16,14,19,15,14,19,15,3.4%,2,3,2,3,40.0%,1.2%,0,0,0,0,2,3,0,1,2,2,1,2,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,2,14,3,0,7,17,2,0,26,2,3,1,2,1,0.0,2,0,0,0,0,379,443,269,333,197,232,15.8,20.4,51,68,12,7,7,11,21,34,28,45,207,216,250,213,102,59,23,22,0.3,0.7,1,,,,1613.06,83,41.5,108.3,9.3,0.23,1,0,0,,,,,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-01-22,Toronto,ON,CAN,CAN,72,173,2014,1,28,R,8477959,Ho-Sang,Joshua,RW/C,NYI,21,4,6,5,1,0.476190476,10,OHL,1.242424242,1,-0.4,12,395,20735,343.6,16.45,16.42,29.2%,55.6%,9.9%,.929,1029,3.14,1.92,62.1%,7,1.22,44,44,32,22,22,22,2.0,7,1,2,3,28.9,31.0,89.7,4,4,41,-37,10,20,9,2,20,9,2,0.7%,0,2,0,2,0.0%,0.8%,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,10,1,1,1,1,1,0,17,5,6,6,5,1,0.6,5,0,0,0,0,368,279,259,215,181,156,17.7,14.8,68,58,18,11,14,10,9,16,23,26,107,153,116,163,54,32,17,24,0.6,0.4,1,1,0,0,833.21,18,2.6,113.0,10.1,0.48,0,1,1,,,,,RFA,"$925,000.00","$863,333.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
